return_preset,transfer_policy,tax_scenario,seed,year,wealth_gini,top_10_share,top_1_share,labour_tax_revenue,capital_tax_revenue,total_tax_revenue,total_transfers,universal_transfer_spending,means_tested_transfer_spending,unemployment_transfer_spending,transfer_spending_share,means_tested_recipient_count,means_tested_recipient_share,unemployment_rate,pre_tax_labour_income_gini,disposable_income_gini,capital_income_gini,capital_income_share,avg_tax_rate_income_decile_1,avg_tax_rate_income_decile_2,avg_tax_rate_income_decile_3,avg_tax_rate_income_decile_4,avg_tax_rate_income_decile_5,avg_tax_rate_income_decile_6,avg_tax_rate_income_decile_7,avg_tax_rate_income_decile_8,avg_tax_rate_income_decile_9,avg_tax_rate_income_decile_10,avg_return_wealth_decile_1,avg_return_wealth_decile_2,avg_return_wealth_decile_3,avg_return_wealth_decile_4,avg_return_wealth_decile_5,avg_return_wealth_decile_6,avg_return_wealth_decile_7,avg_return_wealth_decile_8,avg_return_wealth_decile_9,avg_return_wealth_decile_10,avg_return_class_low,avg_return_class_medium,avg_return_class_high
high_return_heterogeneity,no_transfers,swedish_high_progressivity,0,17.0,0.507708130003619,0.4124392238668891,0.11535934766640246,1540680723.713442,270001196.5211524,1810681920.234594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.33619970903392415,0.254512548101693,0.6888709989333679,0.15900914245951694,0.2133020939398697,0.21330209393986968,0.21330209393986965,0.21330209393986965,0.2133020939398697,0.21899529725863223,0.26763596278701907,0.3384171577431803,0.41125282849608763,0.4930700288220857,0.020829759681010338,0.026846520584010165,0.028253131372429442,0.03177945592672559,0.0354712527282217,0.03915125234931452,0.04254618921024773,0.04717020327237224,0.04467528760661332,0.049028370571007306,0.0007766792073350062,0.04040400834393775,0.07990940568128939
high_return_heterogeneity,no_transfers,swedish_high_progressivity,0,18.0,0.5075843078085902,0.4117519424981546,0.11512312768721081,1531159859.7841573,279897783.7987404,1811057643.5828974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0296,0.3355056604726514,0.2538309245966781,0.6896104426835754,0.1643397098694808,0.21330209393986965,0.21330209393986968,0.21330209393986965,0.21330209393986965,0.21330209393986968,0.2184924758158116,0.2646258610293796,0.3342688108441597,0.40902812918750425,0.4933363370304988,0.021055993630346107,0.024694305001392473,0.029038049012707248,0.029977371234597594,0.03379523358123889,0.039606947754157844,0.04197484932741523,0.04728571096233471,0.04434322162373351,0.04982413013189725,3.225194234094709e-06,0.039749185245920075,0.08061344388753118
high_return_heterogeneity,no_transfers,swedish_high_progressivity,0,19.0,0.5079026459692679,0.4115960259053026,0.11564658381071316,1523714958.5536811,298825244.30966747,1822540202.8633485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0302,0.3346447552764562,0.2532403205093987,0.696983411644513,0.1734364029772249,0.21330209393986968,0.21330209393986965,0.21330209393986968,0.21330209393986965,0.2133020939398697,0.21872742759050504,0.2643627600410499,0.33106573384033344,0.4060502912765582,0.49334987701534505,0.01960613412347989,0.023918031690433317,0.028496558065838774,0.03150628382533154,0.03454809648201214,0.03945067909394689,0.04310289845801169,0.04566785097954462,0.04432411170159316,0.050265388955432144,7.321298485131643e-06,0.039848250638544816,0.08001120825996685
high_return_heterogeneity,no_transfers,swedish_high_progressivity,0,20.0,0.5081204531406265,0.411275608256803,0.1157148163572292,1524712281.7523305,307041201.5631061,1831753483.3154366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0308,0.3347387847437906,0.25325331096412795,0.688974735371273,0.17792978624448622,0.21330209393986962,0.2133020939398697,0.21330209393986965,0.21330209393986968,0.2133020939398697,0.21834774384521022,0.26369639797821454,0.33287528741143546,0.40618003709286776,0.4932586142205423,0.01857971993059665,0.02428327474610806,0.028828019004015295,0.030727241051548122,0.035356233680073186,0.039093634301330726,0.04394355425166736,0.04618028835493939,0.044774530414903396,0.05050401556577254,0.0005005426143819539,0.03997018372497522,0.07966720213263531
high_return_heterogeneity,no_transfers,swedish_high_progressivity,0,21.0,0.5086952201397812,0.41118256712712176,0.11607025289416624,1534265467.9813547,324385138.7159475,1858650606.6973023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0307,0.3350010284786513,0.253388780365317,0.6925847339456759,0.18576388457569687,0.21330209393986974,0.21330209393986968,0.21330209393986965,0.21330209393986965,0.2133020939398697,0.21893106847710703,0.2660037571379149,0.3378446980791509,0.40591350442678753,0.49353898198444207,0.018623066176215546,0.022991066143177367,0.02894527282884111,0.030055659783766245,0.03492526214842721,0.038895579590197786,0.045340374440864695,0.04580201127703212,0.04667344966139434,0.05059649848208036,0.0001804059836998343,0.04011166622497926,0.08007537976355329
high_return_heterogeneity,no_transfers,swedish_high_progressivity,0,22.0,0.5096223131929161,0.41142272936828767,0.11649094610097069,1539530406.5135374,343110474.16659725,1882640880.6801348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0281,0.3349751595041328,0.25260281334931745,0.6960938007380686,0.19408414162517781,0.2133020939398697,0.21330209393986968,0.21330209393986968,0.21330209393986965,0.21330209393986968,0.21876443925600236,0.2638875629488811,0.3334445597325764,0.4067157097969884,0.4950782384081101,0.016622062055932203,0.02388755984032118,0.027611649524206788,0.030063570661409307,0.03581785503984618,0.0369489356195194,0.04549086170602436,0.04604131320380404,0.047844902694978104,0.0525857204006347,0.000428323301484558,0.03998454630362844,0.08005682165235815
high_return_heterogeneity,no_transfers,swedish_high_progressivity,0,23.0,0.5107185643336365,0.41171015439614406,0.11673447939198214,1537164506.2975287,358112982.46357894,1895277488.7611074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286,0.33538446699896074,0.2531752796090241,0.6944667993691904,0.20119736215832665,0.21330209393986965,0.21330209393986968,0.2133020939398697,0.21330209393986965,0.21330209393986965,0.21920831957135548,0.2640866284097583,0.33345105501957917,0.40731313389133994,0.49462177853579725,0.015139883091639201,0.02204931080487544,0.027099127681063383,0.030570023390361373,0.03472956848190675,0.03954859139168919,0.045258721618203455,0.045580165881807855,0.04901183740209229,0.0526030100052496,-5.5355253267866505e-05,0.040149807102875905,0.07970634233483734
high_return_heterogeneity,no_transfers,swedish_high_progressivity,0,24.0,0.5123399603433123,0.4125090120786163,0.11742449564023365,1533577092.3697295,379770633.76425564,1913347726.1339853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.3372221620841773,0.25536270110957626,0.7007370394612564,0.21156440579274832,0.21330209393986968,0.21330209393986968,0.21330209393986968,0.21330209393986965,0.21330209393986974,0.21843800486537285,0.2651545846604968,0.3351013265290807,0.40827578480896975,0.4938185037140202,0.015028090782659868,0.02185012701191551,0.027234450534130872,0.027583902422997547,0.033837189158080594,0.03858299073244743,0.04557947637722833,0.04493673038171002,0.05051707716769697,0.05456630507437505,-0.0006097694378260768,0.03988944985422084,0.08024076791984462
high_return_heterogeneity,no_transfers,swedish_high_progressivity,0,25.0,0.5137668515819758,0.41313405238012546,0.11798169404472202,1540233102.134136,387352426.6508881,1927585528.7850244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0317,0.33750665593700035,0.2555380211656004,0.6995981406852265,0.21443541699504542,0.21330209393986968,0.21330209393986968,0.21330209393986968,0.21330209393986965,0.21330209393986968,0.2191276505591316,0.26687741228673406,0.3369905654686457,0.40800813202470987,0.4943023336252654,0.015620323278953097,0.021553577748135364,0.02620110995805531,0.029797720316925173,0.0322514841146198,0.04071771276921664,0.04330293740042587,0.044136481496022555,0.049655511552407515,0.05313444391826262,3.094604221580154e-05,0.03942025089195782,0.07880090967005121
high_return_heterogeneity,no_transfers,swedish_high_progressivity,0,26.0,0.5158984422839348,0.4144111781629403,0.11890353221904901,1545362952.086861,420014417.31834716,1965377369.4052079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312,0.3382345447684889,0.25600492671662844,0.7084513538498023,0.228648040450089,0.21330209393986968,0.21330209393986965,0.21330209393986968,0.21330209393986962,0.21330209393986968,0.21849114586755264,0.26711017422127037,0.3376434488944258,0.4112106221885334,0.4943402232446082,0.014218134049742375,0.020692639837405758,0.025387613388913377,0.029369235753571664,0.032425276534444346,0.039700944144469216,0.04414214214923133,0.04529468637577887,0.05180635238251436,0.056219950030791326,-2.0131710876775665e-05,0.03948255103258567,0.08015002336275265
high_return_heterogeneity,no_transfers,swedish_high_progressivity,0,27.0,0.5176672082731519,0.41518940679723587,0.11950225206879263,1550787275.8867803,432920666.576032,1983707942.4628124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0307,0.3375915688594058,0.2552633061362386,0.6996900097487009,0.23321410552841015,0.21330209393986968,0.2133020939398697,0.2133020939398697,0.21330209393986962,0.2133020939398697,0.21917529144355422,0.2675078627102444,0.33815642620222297,0.41250399719229525,0.4943734480672624,0.01376299311609657,0.0216262405999326,0.02686745403600339,0.0291400464632783,0.03274938308150135,0.042104683918569134,0.04406414409789273,0.04553788908329138,0.053392941215396006,0.05489518380446923,-9.609640179289669e-05,0.040499934252275396,0.08016266768792821
high_return_heterogeneity,no_transfers,swedish_high_progressivity,0,28.0,0.5197658234543063,0.4162513544668303,0.12016593344083448,1546646282.5073266,457247951.24290276,2003894233.7502294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313,0.3391111615820921,0.2566486255383811,0.7043939327548747,0.24409773618766534,0.21330209393986965,0.21330209393986968,0.21330209393986968,0.21330209393986968,0.21330209393986974,0.21870087197588117,0.26517235919051185,0.33700517033530286,0.4124205111368484,0.494586188501597,0.012965428731386485,0.02176095520690429,0.0255920962041711,0.029396003976934957,0.03364619050571731,0.04068612573277088,0.04364691065943384,0.047460152017239354,0.053584260733043405,0.05613030736007052,0.0007196151320954641,0.03999645161905217,0.08056456864268818
high_return_heterogeneity,no_transfers,swedish_high_progressivity,0,29.0,0.522022728185705,0.4175424588827556,0.12104441305606467,1544076563.6952481,476400376.4064019,2020476940.10165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0292,0.3376563635942895,0.2551443352457603,0.7042581645744324,0.2520836711344019,0.2133020939398697,0.21330209393986968,0.21330209393986968,0.21330209393986962,0.21330209393986974,0.21856780190600408,0.26629591560378485,0.33491296749183497,0.41064564598237957,0.49480807550735106,0.011696963861408366,0.0208221866056701,0.0256666367795628,0.029375845484514797,0.03280176374701418,0.0399533256795797,0.04377841777911914,0.047435128933136686,0.053417931119461214,0.056975713353327774,0.0002420202878505925,0.04014611526784566,0.07944194297675386
high_return_heterogeneity,no_transfers,swedish_high_progressivity,0,30.0,0.5243337448547363,0.4187838500537085,0.1217327978806295,1539608338.0012264,497472369.3591168,2037080707.3603435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0304,0.3388846381998927,0.2565235184041954,0.7050988956834456,0.2605707001516849,0.21330209393986965,0.21330209393986965,0.21330209393986965,0.21330209393986965,0.2133020939398697,0.2184019158086434,0.26571011496429153,0.3340765923324826,0.409258419836823,0.4948764041022235,0.011683666060458828,0.019584692416022294,0.025741758776721108,0.027890286687325086,0.034121430047324444,0.041076330440815656,0.0431612187812472,0.04790681270317257,0.05471567680530437,0.05671726167040847,0.0002797893629053427,0.04007677191755048,0.07989182397529039
high_return_heterogeneity,lump_sum_only,flat,0,1.0,0.562445411193905,0.45702593209273573,0.12891068689938984,1287120363.7599611,113558502.1267073,1400678865.8866684,1287120363.7599616,1287120363.7599616,0.0,0.0,1.0000000000000004,0.0,0.0,0.0295,0.2682878143245333,0.1878014700271733,0.7012893281908452,0.07664858398284012,0.30000000000000004,0.3,0.29999999999999993,0.3,0.3,0.3,0.29999999999999993,0.3,0.30000000000000004,0.29999999999999993,0.03693384162606823,0.036738734943542024,0.03681416289018603,0.03710324324793184,0.034641671537786065,0.035969653195217215,0.037037081595789514,0.03435093687863954,0.03637166306964026,0.03624920898273948,0.00024688876402982813,0.03987911860034763,0.08023670845988609
high_return_heterogeneity,lump_sum_only,flat,0,2.0,0.545352991237718,0.4453523476701733,0.12491066966362559,1301930641.5634205,125120070.19182636,1427050711.7552469,1301930641.5634205,1301930641.5634205,0.0,0.0,1.0,0.0,0.0,0.0286,0.281697106918376,0.19718797484286266,0.7022543317813048,0.08227737369527399,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.3,0.29999999999999993,0.3,0.30000000000000004,0.3,0.3,0.3,0.03529694363280028,0.03605030130397691,0.03545500077143872,0.03507362298206884,0.03632914224228364,0.03519891173101032,0.03679194031000713,0.03532511991405858,0.03746222094947554,0.03724367609449972,-0.00014568401145103991,0.039807817540207006,0.08001073325274648
high_return_heterogeneity,lump_sum_only,flat,0,3.0,0.5303620290914279,0.4349858114695152,0.12131173868948268,1312078138.0791337,133763852.20759572,1445841990.2867296,1312078138.0791335,1312078138.0791335,0.0,0.0,0.9999999999999998,0.0,0.0,0.0304,0.2938462951675438,0.2056924066172805,0.6922203366541295,0.08666954717918796,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.03585815362683373,0.03587599209199773,0.03391593852541597,0.03697228733106059,0.03607450119326452,0.0369244161246776,0.03675891339100214,0.03517980178551634,0.03489212959424922,0.03907698994409321,-0.00022224983812938801,0.04013048458861746,0.07997005858568268
high_return_heterogeneity,lump_sum_only,flat,0,4.0,0.5171665120884801,0.42501237740819137,0.11774452796488226,1323651709.3955123,141099956.53547883,1464751665.930991,1323651709.3955123,1323651709.3955123,0.0,0.0,1.0,0.0,0.0,0.0318,0.30521782093752114,0.2136524746562647,0.6792521167278207,0.09066521867281148,0.30000000000000004,0.3,0.3,0.3,0.3,0.3,0.30000000000000004,0.30000000000000004,0.3,0.3,0.033799181304917485,0.03358949773332824,0.03481397199554307,0.03710198445182201,0.03457025279385334,0.03639644417950652,0.03654048314947296,0.037206531919515035,0.037925414984236225,0.03839852283335416,-0.0001140196924590435,0.03992663214869441,0.07972729864898309
high_return_heterogeneity,lump_sum_only,flat,0,5.0,0.505860104259515,0.41625063126155804,0.11497404713752875,1341200187.2122462,151790292.43291068,1492990479.6451569,1341200187.212247,1341200187.212247,0.0,0.0,1.0000000000000004,0.0,0.0,0.0267,0.310133423594126,0.21709339651588855,0.6751380843641765,0.09645071969238808,0.3,0.3,0.30000000000000004,0.3,0.3,0.3,0.3,0.3,0.29999999999999993,0.3,0.03410618753859065,0.03221192907597519,0.034633688055228005,0.03667803805645816,0.03495794800699865,0.03694973715571707,0.036511192361558586,0.03707730087231765,0.03716517192686288,0.03935748869405655,-0.0004079394760082976,0.039899601771317475,0.0798844827653139
high_return_heterogeneity,lump_sum_only,flat,0,6.0,0.49625875982751944,0.4085010523222865,0.11229668914643448,1341163924.8935666,163717182.12624347,1504881107.0198102,1341163924.8935666,1341163924.8935666,0.0,0.0,1.0,0.0,0.0,0.033,0.3200414118916377,0.22402898832414686,0.671892772647027,0.10336047354042012,0.30000000000000004,0.3,0.3,0.3,0.3,0.3,0.30000000000000004,0.29999999999999993,0.3,0.3,0.03219688612218337,0.03173121326807303,0.034200160114480786,0.035999867324690044,0.03610285650679835,0.03612640942524983,0.03763519349654723,0.03970941427034035,0.03635627623099678,0.0408308925486146,0.00012727690486288612,0.03983467979166847,0.07986938508452206
high_return_heterogeneity,lump_sum_only,flat,0,7.0,0.4879779768811592,0.40149627198089377,0.11000179840293589,1349419558.3907385,176003689.4405413,1525423247.8312795,1349419558.390738,1349419558.390738,0.0,0.0,0.9999999999999997,0.0,0.0,0.0305,0.32253473061799753,0.22577431143259807,0.6673504167565527,0.1099395292810116,0.29999999999999993,0.29999999999999993,0.3,0.30000000000000004,0.3,0.3,0.3,0.3,0.30000000000000004,0.3,0.030594226768224535,0.03139419240246702,0.03251364559783125,0.03739174194578615,0.03511171211952512,0.03581578268566148,0.038524827875287035,0.040937959449186136,0.038612434866314785,0.041503596612714036,-8.728644788098052e-05,0.04016087682953977,0.08012679803567097
high_return_heterogeneity,lump_sum_only,flat,0,8.0,0.48068180439990926,0.39496321415913627,0.10765661657952073,1357196917.9227107,186159016.85873616,1543355934.781447,1357196917.9227107,1357196917.9227107,0.0,0.0,1.0,0.0,0.0,0.027,0.324282355236446,0.2269976486655123,0.6629219736039023,0.11518491089612545,0.3,0.3,0.3,0.3,0.3,0.3,0.30000000000000004,0.29999999999999993,0.30000000000000004,0.30000000000000004,0.030566747567848974,0.03126044024568808,0.03351690081683079,0.03534303771834222,0.03397475503279308,0.037078737291608516,0.03783911443948139,0.0422413768786533,0.04019917331542946,0.042287968207443294,0.0003270084398802329,0.040283246422730866,0.08015723589016688
high_return_heterogeneity,lump_sum_only,flat,0,9.0,0.47470973733196287,0.38946975417676855,0.10591350661642322,1353557849.2184463,199659254.54234028,1553217103.7607865,1353557849.2184467,1353557849.2184467,0.0,0.0,1.0000000000000004,0.0,0.0,0.0295,0.3280052368212105,0.22960366577484748,0.6627441625564525,0.12306525849659472,0.29999999999999993,0.3,0.3,0.3,0.3,0.3,0.29999999999999993,0.29999999999999993,0.3,0.3,0.02874992046109648,0.02932764527568873,0.031634715860660384,0.03564133256891394,0.034708566838940275,0.03785774823437328,0.03778857394868237,0.04293722440857004,0.03873454603107196,0.04328927146373692,-0.00011977242594237817,0.03991114078969386,0.07993602425857434
